Transaction_ID,Account_Number,Security_ID,Trade_Date,Settlement_Date,Quantity,Price,Trade_Amount,Status,Currency_Code
TRX0000273,1185687973,SEC00086,4/30/2025,5/2/2025,349,395.58,138057.42,Settled,AUD
TRX0000274,8137502141,SEC00112,3/4/2025,3/6/2025,4424,56.81,251327.44,Settled,MXN
TRX0000275,7827424723,SEC00095,9/15/2025,4/12/2025,882,276.54,243908.28,Settled,CLP
TRX0000276,9880739888,SEC00166,5/20/2025,5/22/2025,7,499.71,3497.97,Failed,EUR
TRX0000277,5777959399,SEC00144,3/19/2025,3/21/2025,3417,488.36,1668726.12,Settled,EUR
TRX0000278,8187875277,SEC00110,1/6/2025,1/8/2025,889,26.66,23700.74,Settled,CAD
TRX0000279,6772423440,SEC00052,5/15/2025,5/17/2025,1619,416.23,673876.37,Settled,MXN
TRX0000280,4147727879,SEC00080,7/8/2025,7/10/2025,1973,374.66,739204.18,Settled,JPY
TRX0000281,1775483909,SEC00132,7/1/2025,7/3/2025,1110,72.81,80819.1,Settled,USD
TRX0000282,1788866676,SEC00128,7/29/2025,7/31/2025,1630,267.39,435845.7,Pending,SGD
TRX0000283,4526468425,SEC00037,10/6/2024,10/8/2024,1134,218.72,248028.48,Settled,
TRX0000284,2186894135,SEC00142,6/21/2025,6/23/2025,1691,411.74,696252.34,Settled,AED
TRX0000285,6377891353,SEC00061,9/21/2024,9/22/2024,735,411.74,302628.9,Settled,EUR
TRX0000286,0117716193,SEC00057,2/24/2025,2/26/2025,4096,197.85,810393.6,Settled,INR
TRX0000287,1286174002,SEC00047,4/14/2025,4/15/2025,1288,252.59,325335.92,Settled,SGD
TRX0000288,2250921798,SEC00077,1/2/2025,1/4/2025,1840,104.98,193163.2,Pending,USD
TRX0000289,0321230713,SEC00029,9/27/2025,8/31/2025,595,88.97,52937.15,Settled,BRL
TRX0000290,3467086399,SEC00005,9/28/2024,9/30/2024,4115,495.2,2037748,Pending,COP
TRX0000291,3665631557,SEC00138,9/7/2025,9/9/2025,3268,197.07,644024.76,Settled,COP
TRX0000292,9656872032,SEC00002,8/26/2025,8/28/2025,4364,111.18,485189.52,Settled,CLP
TRX0000293,9167685800,SEC00144,8/23/2025,8/24/2025,1446,283.64,410143.44,Settled,ZAR
TRX0000294,4985773553,SEC00030,1/30/2025,1/31/2025,4142,14.26,59064.92,Settled,AED
TRX0000295,8660368846,SEC00017,4/19/2025,4/21/2025,3096,209.91,649881.36,Settled,CLP
TRX0000296,9072884267,SEC00043,6/15/2025,6/16/2025,1743,193.3,336921.9,Settled,CLP
TRX0000297,5533580292,SEC00114,12/19/2024,12/21/2024,813,282.48,229656.24,Settled,JPY
TRX0000298,3191475196,SEC00136,5/16/2025,5/18/2025,1812,106.93,193757.16,Pending,USD
TRX0000299,9373971550,SEC00148,6/21/2025,6/23/2025,3231,445.24,1438570.44,Settled,USD
TRX0000300,8610432053,SEC00167,7/11/2025,,2380,30.68,73018.4,Settled,CLP
TRX0000301,8560397578,SEC00033,3/4/2025,3/6/2025,2929,340.08,996094.32,Settled,AUD
TRX0000302,9373971550,SEC00026,8/3/2025,8/5/2025,496,211.94,105122.24,Settled,USD
TRX0000303,1330689191,SEC00001,10/31/2024,11/1/2024,902,181.02,163280.04,Pending,COP
TRX0000304,70623991775,SEC00005,10/2/2024,10/4/2024,1711,305.63,522932.93,Settled,INR
TRX0000305,2222883710,SEC00040,11/25/2024,11/26/2024,162,50.82,8232.84,Pending,ARS
TRX0000306,9998051929,SEC00175,10/21/2024,10/23/2024,2299,61.86,142216.14,Settled,ARS
TRX0000307,6905359709,SEC00140,7/20/2025,7/21/2025,517,263.5,136229.5,Pending,INR
TRX0000308,4486536641,SEC00114,9/10/2025,9/12/2025,1050,162.64,170772,Settled,CLP
TRX0000309,1185687973,SEC00057,8/24/2025,8/26/2025,4578,86,393708,Settled,AUD
TRX0000310,5700289392,SEC00102,9/4/2025,9/6/2025,2654,485.47,1288437.38,Settled,ARS
TRX0000311,0811786170,SEC00008,1/28/2025,1/30/2025,3974,64.9,257912.6,Settled,CLP
TRX0000312,1840926161,SEC00088,1/7/2025,1/9/2025,4909,433.21,2126627.89,Failed,BRL
TRX0000313,8695986758,SEC00021,4/15/2025,4/17/2025,3333,216.33,721027.89,Settled,ARS
TRX0000314,6068941037,SEC00144,5/1/2025,,4010,196.35,787363.5,Failed,ZAR
TRX0000315,8635572089,SEC00024,12/19/2024,12/21/2024,2255,231.45,521919.75,Settled,INR
TRX0000316,2222883710,SEC00101,1/17/2025,1/19/2025,2772,173.52,480997.44,Settled,ARS
TRX0000317,4629486200,SEC00169,3/25/2025,3/27/2025,474,361.83,171507.42,Settled,BRL
TRX0000318,8660368846,SEC00005,7/24/2025,7/26/2025,1073,378.01,405604.73,Settled,CLP
TRX0000319,2107797516,SEC00026,3/23/2025,,4134,299.1,1236479.4,Settled,INR
TRX0000320,2403927449,SEC00130,9/9/2025,,263,196.85,51771.55,Settled,COP
TRX0000321,9167685800,SEC00053,8/14/2025,8/16/2025,2895,20.23,58565.85,Settled,ZAR
TRX0000322,6377891353,SEC00010,4/5/2025,4/7/2025,1678,426.22,715197.16,Settled,EUR
TRX0000323,5686824922,SEC00035,3/12/2025,3/14/2025,2261,393.54,889793.94,Settled,CLP
TRX0000324,4145255693,SEC00056,7/30/2025,8/1/2025,4393,282.97,1243087.21,Settled,EUR
TRX0000325,0236281353,SEC00002,5/15/2025,5/16/2025,803,248.8,199786.4,Pending,EUR
TRX0000326,8187875277,SEC00158,8/30/2025,,3959,94.62,374600.58,Pending,CAD
TRX0000327,2273974641,SEC00075,4/16/2025,4/17/2025,2898,51.45,149102.1,Settled,AED
TRX0000328,5777959399,SEC00006,7/5/2025,7/7/2025,1223,491.09,600603.07,Settled,EUR
TRX0000329,1450066352,SEC00081,4/21/2025,4/23/2025,4674,209.39,978688.86,Pending,BRL
TRX0000330,0545022332,SEC00143,10/25/2024,10/26/2024,1106,142.91,158058.46,Pending,ZAR
TRX0000331,2585512452,SEC00116,12/31/2024,1/1/2025,331,260.71,86295.01,Pending,JPY
TRX0000332,8561035185,SEC00103,2/28/2025,3/2/2025,2899,334.5,969715.5,Settled,JPY
TRX0000333,8375734060,SEC00074,6/27/2025,6/29/2025,3093,231.4,715720.2,Settled,USD
TRX0000334,5983766493,SEC00076,8/17/2025,8/19/2025,1072,95.05,101893.6,Settled,BRL
TRX0000335,7593586857,SEC00133,11/18/2024,,484,203.09,98295.56,Settled,INR
TRX0000336,10699606,SEC00017,2/10/2025,2/12/2025,4872,326.18,1589148.96,Settled,EUR
TRX0000337,9072884267,SEC00131,7/31/2025,8/2/2025,3171,216.11,685284.81,Settled,CLP
TRX0000338,5907854904,SEC00154,11/25/2024,,2673,479.4,1281436.2,Settled,CAD
TRX0000339,26188216,SEC00111,11/25/2024,11/27/2024,3529,451.59,1593661.11,Settled,MXN
TRX0000340,1330689191,SEC00176,1/3/2025,1/4/2025,4679,59.63,279008.77,Settled,COP
TRX0000341,1157124795,SEC00134,9/13/2024,9/15/2024,4173,267.91,1117988.43,Settled,MXN
TRX0000342,4486448117,SEC00103,7/27/2025,7/29/2025,2837,223.06,632821.22,Settled,CAD
TRX0000343,7575030988,SEC00163,11/13/2024,11/15/2024,4843,95.49,462458.07,Settled,EUR
TRX0000344,5468204577,SEC00171,11/23/2024,11/25/2024,4821,433.78,2091253.38,Settled,USD
TRX0000345,6216507956,SEC00018,3/28/2025,,4150,421.24,1748146,Failed,EUR
TRX0000346,0857729856,SEC00171,4/28/2025,4/29/2025,635,273.29,173539.15,Pending,JPY
TRX0000347,9238857784,SEC00019,8/30/2025,,4494,352.71,1585078.74,Settled,BRL
TRX0000348,5918990428,SEC00059,2/25/2025,2/27/2025,1400,196.36,274904,Pending,INR
TRX0000349,3961121170,SEC00090,10/14/2024,10/16/2024,2841,223.59,635219.19,Settled,EUR
TRX0000350,7211755002,SEC00148,8/17/2025,8/19/2025,434,79.6,34546.4,Settled,USD
TRX0000351,3744034462,SEC00018,11/26/2024,,4091,258.36,1056950.76,Settled,INR
TRX0000352,8384081591,SEC00048,8/19/2025,,204,25.51,5204.04,Settled,MXN
TRX0000353,8108918366,SEC00159,11/7/2024,11/9/2024,742,284.72,211262.24,Settled,BRL
TRX0000354,4540487387,SEC00111,12/16/2024,12/18/2024,2686,101.73,273246.78,Settled,BRL
TRX0000355,9137762363,SEC00118,7/24/2025,7/25/2025,3089,474.47,1465637.83,Settled,JPY
TRX0000356,0825533331,SEC00146,10/22/2024,10/24/2024,453,219.48,99424.44,Settled,CLP
TRX0000357,5122698071,SEC00105,7/19/2025,7/20/2025,1892,270.7,512164.4,Failed,COP
TRX0000358,0800785553,SEC00161,4/25/2025,4/27/2025,1604,336.75,540147,Settled,AED
TRX0000359,8187875277,SEC00019,7/3/2025,7/4/2025,1143,85.27,97463.61,Failed,CAD
TRX0000360,0825533331,SEC00009,6/17/2025,6/19/2025,940,249.33,234370.2,Settled,CLP
TRX0000361,9420341057,SEC00178,9/23/2024,9/25/2024,2541,497.41,1263918.81,Settled,CLP
TRX0000362,6442714264,SEC00027,3/18/2025,3/20/2025,2390,34.35,82096.5,Settled,AUD
TRX0000363,3744034462,SEC00113,12/8/2024,12/10/2024,1140,26.37,30061.8,Settled,INR
TRX0000364,9645123522,SEC00088,9/18/2024,9/19/2024,2345,238.31,558836.95,Settled,AUD
TRX0000365,9656872032,SEC00019,7/1/2025,7/3/2025,4111,391.1,1607812.1,Settled,CLP
TRX0000366,2637704414,SEC00166,2/25/2025,2/26/2025,3190,315.9,1007721,Settled,CAD
TRX0000367,3388521753,SEC00163,2/17/2025,2/19/2025,3312,480.33,1590852.96,Settled,CAD
TRX0000368,9550762049,SEC00107,4/18/2025,4/19/2025,2125,253.38,538432.5,Pending,ZAR
TRX0000369,8762102480,SEC00066,3/9/2025,3/11/2025,2299,372.86,857205.14,Settled,US
TRX0000370,7222657398,SEC00134,1/31/2025,2/2/2025,993,373.89,371272.77,Settled,USD
TRX0000371,0471705949,SEC00024,9/24/2025,6/8/2025,1363,478.07,651609.41,Settled,EUR
TRX0000372,3860423373,SEC00113,12/24/2024,12/26/2024,989,265.17,262253.13,Settled,BRL
TRX0000373,3849728537,SEC00109,6/4/2025,6/5/2025,3802,88.42,336172.84,Settled,CLP
TRX0000374,9079551984,SEC00141,6/26/2025,6/28/2025,2392,137.44,328756.48,Settled,JPY
TRX0000375,6936617056,SEC00062,1/29/2025,1/31/2025,637,352.81,224739.97,Settled,MXN
TRX0000376,4493797887,SEC00017,2/13/2025,2/14/2025,2406,374.25,900445.5,Settled,EUR
TRX0000377,8186619211,SEC00166,11/26/2024,11/27/2024,2241,121.14,271474.74,Settled,INR
TRX0000378,2137236364,SEC00024,11/17/2024,11/19/2024,882,196.64,-173436.48,Settled,BRL
TRX0000379,1076970110,SEC00179,8/10/2025,8/12/2025,3759,137.13,515471.67,Settled,ARS
TRX0000380,0545022332,SEC00014,9/17/2024,9/19/2024,2194,185.27,406482.38,Pending,ZAR
TRX0000381,4526468425,SEC00024,3/27/2025,,3816,249.47,-951977.52,Settled,
TRX0000382,6368750560,SEC00088,9/20/2024,,4335,307.14,1331451.9,Settled,GBP
TRX0000383,1152022431,SEC00061,7/12/2025,7/13/2025,4543,231,1049433,Settled,AUD
TRX0000384,1144743190,SEC00102,5/29/2025,5/31/2025,80,247.66,19812.8,Pending,USD
TRX0000385,5456739254,SEC00165,2/23/2025,2/25/2025,2841,418.47,1188873.27,Settled,GBP
TRX0000386,6352621837,SEC00157,12/3/2024,12/4/2024,344,497.42,171112.48,Settled,CAD
TRX0000387,2076278094,SEC00116,7/27/2025,7/28/2025,802,201.43,161546.86,Settled,JPY
TRX0000388,3812293144,SEC00014,12/18/2024,12/20/2024,3145,172.98,544022.1,Settled,CAD
TRX0000389,4540487387,SEC00136,4/24/2025,4/26/2025,1482,98.4,145828.8,Pending,BRL
TRX0000390,1052956184,SEC00049,4/29/2025,5/1/2025,4746,417.23,1980173.58,Settled,EUR
TRX0000391,6352621837,SEC00153,5/14/2025,5/16/2025,960,406.18,389932.8,Settled,CAD
TRX0000392,3388521753,SEC00015,8/14/2025,8/16/2025,4566,339.18,1548695.88,Settled,CAD
TRX0000393,8375734060,SEC00022,2/12/2025,2/14/2025,1177,482.29,567655.33,Settled,USD
TRX0000394,6772423440,SEC00115,9/13/2024,9/15/2024,2150,127.26,273609,Settled,MXN
TRX0000395,5468204577,SEC00153,4/22/2025,4/24/2025,3859,417.73,1612020.07,Settled,USD
TRX0000396,3913362670,SEC00037,5/16/2025,5/18/2025,22,497.04,10934.88,Settled,INR
TRX0000397,4282841775,SEC00055,11/27/2024,11/29/2024,1040,405.16,421366.4,Settled,EUR
TRX0000398,3787183452,SEC00087,11/2/2024,11/3/2024,1976,186.4,368326.4,Settled,SGD
TRX0000399,6067701767,SEC00167,11/14/2024,11/16/2024,978,240.23,234944.94,Settled,ZAR
TRX0000400,3665631557,SEC00041,3/23/2025,3/25/2025,3211,491.51,1578238.61,Failed,COP
TRX0000401,9559473277,SEC00070,5/8/2025,,2017,123.69,249482.73,Settled,ARS
TRX0000402,5674856274,SEC00018,6/14/2025,6/16/2025,2070,101.08,209235.6,Settled,MXN
TRX0000403,2107797516,SEC00021,11/18/2024,11/20/2024,1190,398.23,473893.7,Settled,INR
TRX0000404,10699606,SEC00174,8/9/2025,8/10/2025,3182,137.79,438447.78,Failed,EUR
TRX0000405,9038741530,SEC00018,12/13/2024,12/15/2024,119,201.62,23992.78,Settled,COP
TRX0000406,3984325187,SEC00139,12/3/2024,12/4/2024,3160,18.52,58523.2,Settled,MXN
TRX0000407,8375734060,SEC00155,11/10/2024,11/12/2024,2167,106.26,230265.42,Failed,USD
TRX0000408,8379370294,SEC00047,8/12/2025,8/13/2025,1241,114.6,142218.6,Settled,ARS
TRX0000409,7679101165,SEC00003,7/22/2025,7/24/2025,4337,309.84,1343776.08,Pending,GBP
TRX0000410,6202514640,SEC00013,4/19/2025,4/20/2025,642,469.32,301303.44,Settled,USD
TRX0000411,0012089444,SEC00040,9/2/2025,9/3/2025,2206,264.2,582825.2,Settled,CLP
TRX0003803,6216507956,SEC00044,9/28/2024,9/29/2024,4102,144.64,593313.28,Pending,EUR
TRX0000413,2607714195,SEC00059,9/7/2025,9/9/2025,1192,253.13,301730.96,Settled,COP
TRX0000414,4384115669,SEC00133,7/22/2025,7/23/2025,1976,456.66,902360.16,Settled,BRL
TRX0000415,9573532540,SEC_BAD_3384,6/21/2025,6/23/2025,3682,262.02,964757.64,Settled,AED
TRX0000416,4147727879,SEC00102,1/12/2025,,3976,361.2,1436131.2,Pending,JPY
TRX0000417,3984325187,SEC00137,11/8/2024,11/10/2024,4920,319.47,1571792.4,Settled,MXN
TRX0000418,26188216,SEC00169,10/7/2024,10/9/2024,4933,206.78,1020045.74,Pending,MXN
TRX0000419,6216507956,SEC00101,10/17/2024,10/18/2024,1420,192.01,272654.2,Settled,EUR
TRX0000420,9998051929,SEC00046,3/6/2025,3/8/2025,4417,385.33,1702002.61,Settled,ARS
TRX0000421,2137236364,SEC00173,12/6/2024,12/8/2024,3032,414.97,1258189.04,Settled,BRL
TRX0000422,9491210062,SEC00033,2/25/2025,2/26/2025,1101,282.2,310702.2,Failed,GBP
TRX0000423,4597255833,SEC00097,10/2/2024,10/4/2024,4091,16.42,67174.22,Settled,CLP
TRX0000424,8495500653,SEC00133,2/3/2025,,4336,375.1,1626433.6,Settled,MXN
TRX0000425,5116697037,SEC00121,12/15/2024,12/16/2024,1117,442.97,494797.49,Settled,SGD
TRX0000426,6352621837,SEC00009,11/29/2024,12/1/2024,2048,123.6,253132.8,Settled,CAD
TRX0000427,8379370294,SEC00059,12/5/2024,12/7/2024,1702,355.3,604720.6,Settled,ARS
TRX0000428,0558590757,SEC00050,5/1/2025,5/2/2025,4640,238.59,1107057.6,Settled,INR
TRX0000429,6936617056,SEC00045,2/23/2025,2/25/2025,1552,444.14,689305.28,Settled,MXN
TRX0000430,3913362670,SEC00154,7/5/2025,7/7/2025,4856,71.37,346572.72,Settled,INR
TRX0000431,4577382571,SEC00123,9/1/2025,,3390,166.75,565282.5,Settled,MXN
TRX0000432,8072358343,SEC00130,11/12/2024,11/14/2024,666,60.94,40586.04,Settled,AUD
TRX0000433,3984325187,SEC00084,10/4/2024,10/6/2024,4949,67.14,332275.86,Failed,MXN
TRX0000434,4775998622,SEC00098,6/7/2025,6/8/2025,2901,315.83,916222.83,Pending,INR
TRX0000435,1450066352,SEC00054,1/2/2025,1/4/2025,3192,356.66,1138458.72,Settled,BRL
TRX0000436,2259415355,SEC00111,5/27/2025,5/29/2025,1730,85.69,148243.7,Settled,INR
TRX0000437,9160661010,SEC00097,6/24/2025,6/26/2025,1304,123.93,161604.72,Settled,GBP
TRX0000438,6216507956,SEC00106,5/21/2025,5/23/2025,1651,428.35,707205.85,Settled,EUR
TRX0000439,6128938342,SEC00068,7/30/2025,8/1/2025,3825,109.09,417269.25,Settled,CAD
TRX0000440,4877345150,SEC00043,5/7/2025,5/9/2025,4549,284.85,1295782.65,Settled,USD
TRX0000441,5410656411,SEC00179,1/13/2025,1/15/2025,2771,305.56,846706.76,Pending,JPY
TRX0000442,9376063353,SEC00081,8/15/2025,8/17/2025,676,337.7,228285.2,Pending,JPY
TRX0000443,1582334592,SEC00082,4/22/2025,4/24/2025,371,205.11,76095.81,Failed,EUR
TRX0000444,6536197238,SEC00097,9/10/2025,9/12/2025,1112,371.71,413341.52,Settled,ARS
TRX0000445,2536454719,SEC00092,7/11/2025,7/13/2025,186,236.81,44046.66,Settled,CAD
TRX0000446,9942717513,SEC00003,3/13/2025,3/15/2025,3607,246.41,888800.87,Settled,EUR
TRX0000447,9660643541,SEC00175,3/23/2025,3/25/2025,4993,36.85,183992.05,Settled,MXN
TRX0000448,3984325187,SEC00031,5/14/2025,,2408,247.26,595402.08,Settled,MXN
TRX0000449,7669456980,SEC00121,8/29/2025,8/31/2025,2945,109.24,321711.8,Settled,EUR
TRX0000450,8495500653,SEC00143,10/16/2024,10/18/2024,3231,384.85,1243450.35,Settled,MXN
TRX0000451,9294184840,SEC00030,6/6/2025,6/8/2025,1078,77.99,84073.22,Settled,ARS
TRX0000452,5586537760,SEC00029,8/21/2025,8/23/2025,2009,163.79,329054.11,Settled,SGD
TRX0000453,7223735132,SEC00102,5/4/2025,5/6/2025,1448,116.11,168127.28,Settled,INR
TRX0000454,3913362670,SEC00023,8/8/2025,8/10/2025,782,425.02,332365.64,Settled,INR
TRX0000455,1637844022,SEC00133,9/11/2025,9/13/2025,3628,125.97,457019.16,Settled,ARS
TRX0000456,9160661010,SEC00171,12/16/2024,12/18/2024,3754,495.15,1858793.1,Settled,GBP
TRX0000457,0552102019,SEC00107,3/23/2025,3/25/2025,3608,466.53,1683240.24,Pending,SGD
TRX0000458,3787183452,SEC00022,11/25/2024,11/27/2024,3341,152.3,508834.3,Settled,SGD
TRX0000459,2250921798,SEC00032,2/19/2025,,2245,453.15,1017321.75,Settled,USD
TRX0000460,3886605613,SEC00097,6/30/2025,7/2/2025,189,274.09,51803.01,Settled,SGD
TRX0000461,9179156775,SEC00110,11/14/2024,11/16/2024,2528,204.75,517608,Settled,JPY
TRX0000462,2107797516,SEC00044,7/3/2025,7/5/2025,1668,64.49,107569.32,Settled,INR
TRX0000463,2222883710,SEC00072,3/25/2025,3/27/2025,4252,114.71,487746.92,Settled,ARS
TRX0000464,9674827053,SEC00114,9/6/2025,9/8/2025,2770,158.86,440042.2,Settled,USD
TRX0000465,0558590757,SEC00157,5/9/2025,5/11/2025,3436,28.41,97616.76,Pending,INR
TRX0000466,4486536641,SEC00033,7/2/2025,7/3/2025,109,78.54,8560.86,Settled,CLP
TRX0000467,3481367606,SEC00121,12/4/2024,12/6/2024,2223,36.83,81873.09,Settled,GBP
TRX0000468,8187875277,SEC00060,4/28/2025,4/30/2025,4465,90.12,402385.8,Settled,CAD
TRX0000469,1431374480,SEC00027,1/13/2025,1/15/2025,2747,102.19,280715.93,Settled,USD
TRX0000470,1286174002,SEC00166,6/3/2025,6/5/2025,4798,247.54,1187696.92,Pending,SGD
TRX0000471,0175393120,SEC00053,3/5/2025,3/7/2025,3702,23.94,88625.88,Settled,ARS
TRX0000472,4094903423,SEC00130,1/18/2025,1/19/2025,1795,220.15,395169.25,Pending,INR
TRX0000473,2536454719,SEC00025,5/5/2025,5/7/2025,3158,405.45,1280411.1,Settled,CAD
TRX0000474,0319342783,SEC00044,5/29/2025,5/31/2025,4323,302.1,1305978.3,Settled,AUD
TRX0000475,4493797887,SEC00144,12/10/2024,12/12/2024,4323,227.99,985600.77,Settled,EUR
TRX0000476,3744034462,SEC00174,2/10/2025,2/12/2025,699,462.92,323581.08,Settled,INR
TRX0000477,0545022332,SEC00105,11/24/2024,,2663,462.56,1231797.28,Settled,ZAR
TRX0000478,8501617122,SEC00162,9/16/2024,9/17/2024,3576,453.05,1620106.8,Settled,AUD
TRX0000479,0236281353,SEC00067,9/1/2025,9/3/2025,3946,425.04,1677207.84,Settled,EUR
TRX0000480,9942717513,SEC00044,4/24/2025,4/26/2025,2405,286.35,688671.75,Settled,EUR
TRX0000481,8403425025,SEC00120,11/7/2024,11/8/2024,3544,365.16,1294127.04,Settled,COP
TRX0000482,4094903423,SEC_BAD_8621,7/18/2025,7/20/2025,3613,156.79,566482.27,Settled,INR
TRX0000483,2107797516,SEC00037,8/31/2025,9/1/2025,117,88.23,10322.91,Pending,INR
TRX0000484,8375734060,SEC00154,6/4/2025,,2320,367.34,852228.8,Pending,USD
TRX0000485,1330689191,SEC00072,8/23/2025,8/25/2025,4297,426.01,1830564.97,Settled,COP
TRX0000486,9160661010,SEC00145,4/15/2025,,3093,129.69,401131.17,Settled,GBP
TRX0000487,9072884267,SEC00038,9/7/2025,9/9/2025,2254,337.42,760544.68,Settled,CLP
TRX0000488,8808246308,SEC00123,1/14/2025,1/16/2025,2076,377.13,782921.88,Settled,JPY
TRX0000489,8375734060,SEC00062,12/25/2024,12/27/2024,128,260.52,33346.56,Settled,USD
TRX0000490,5110621371,SEC00003,7/16/2025,7/18/2025,4005,325.75,1304628.75,Pending,BRL
TRX0000491,5533580292,SEC00098,10/24/2024,10/25/2024,3447,71.68,247080.96,Settled,JPY
TRX0000492,1649906505,SEC00105,11/6/2024,11/8/2024,664,144.01,95622.64,Settled,AUD
TRX0000493,4007225147,SEC00099,11/2/2024,11/4/2024,3450,261.42,901899,Settled,COP
TRX0000494,8560397578,SEC00001,12/23/2024,12/25/2024,3427,187.49,642528.23,Settled,AUD
TRX0000495,5407525649,SEC00093,5/7/2025,5/9/2025,2067,124.9,258168.3,Settled,USD
TRX0000496,1286174002,SEC00122,2/25/2025,2/27/2025,3824,189.54,724800.96,Settled,SGD
TRX0000497,9167685800,SEC00077,3/24/2025,3/26/2025,725,258.05,187086.25,Settled,ZAR
TRX0000498,6202514640,SEC00072,1/15/2025,1/17/2025,3690,391.63,1445114.7,Settled,USD
TRX0000499,3255380450,SEC00063,8/21/2025,8/23/2025,4899,382.16,1872201.84,Failed,SGD
TRX0000500,9857469145,SEC00117,12/24/2024,12/25/2024,2508,464.65,1165342.2,Settled,BRL
TRX0000501,6132143455,SEC00045,9/5/2025,9/7/2025,1832,273.95,501876.4,Settled,CAD
TRX0000502,1165354259,SEC00085,11/4/2024,11/6/2024,460,9.1,4186,Settled,USD
TRX0000503,7222657398,SEC00156,2/24/2025,2/25/2025,2562,240.42,615956.04,Settled,USD
TRX0000504,1052956184,SEC00082,9/3/2025,9/5/2025,94,26.81,2520.14,Failed,EUR
TRX0000505,1669540043,SEC00013,8/23/2025,8/25/2025,3943,46.26,182403.18,Pending,AUD
TRX0000506,7431616934,SEC00107,2/13/2025,,3651,485.6,1772925.6,Settled,USD
TRX0000507,3739882651,SEC00152,12/15/2024,12/17/2024,3630,224.68,815588.4,Settled,EUR
TRX0000508,7575030988,SEC00107,12/23/2024,12/24/2024,4313,265.83,1146524.79,Settled,EUR
TRX0000509,8635572089,SEC00044,9/3/2025,9/5/2025,3534,16.5,58311,Pending,INR
TRX0000510,2070304950,SEC00049,2/2/2025,2/4/2025,3572,91.48,326766.56,Settled,EUR
TRX0000511,2895425571,SEC00042,5/16/2025,5/18/2025,2533,175.08,443477.64,Settled,JPY
TRX0000512,9559473277,SEC00011,2/26/2025,2/28/2025,2333,426.46,994931.18,Settled,ARS
TRX0000513,6352621837,SEC00156,12/18/2024,,1069,171.98,183846.62,Pending,CAD
TRX0000514,5456739254,SEC00056,4/6/2025,4/8/2025,2473,119.99,296735.27,Settled,GBP
TRX0000515,7859126165,SEC00180,1/15/2025,1/16/2025,654,468.52,306412.08,Settled,CAD
TRX0000516,2607714195,SEC00033,10/4/2025,11/7/2024,3552,496.41,1763248.32,Settled,COP
TRX0000517,9674827053,SEC00127,11/10/2024,11/12/2024,4127,89.78,370522.06,Settled,USD
TRX0000518,8311657352,SEC00098,4/23/2025,4/25/2025,368,133.02,48951.36,Settled,BRL
TRX0000519,3812293144,SEC00162,9/26/2024,9/28/2024,3797,137.68,522770.96,Pending,CAD
TRX0000520,6530528735,SEC00136,9/23/2024,9/25/2024,1365,189.93,259254.45,Pending,MXN
TRX0000521,1582334592,SEC00148,1/30/2025,2/1/2025,1709,45.78,78238.02,Settled,EUR
TRX0000522,8558277529,SEC00048,9/21/2024,9/23/2024,1458,495.41,722307.78,Settled,GBP
TRX0000523,3523377867,SEC00013,8/16/2025,8/18/2025,3994,157.98,630972.12,Pending,ARS
TRX0000524,3647832611,SEC00147,6/21/2025,6/22/2025,3667,447.86,1642302.62,Settled,EUR
TRX0000525,8379370294,SEC00002,2/17/2025,2/18/2025,3571,154.92,553219.32,Settled,ARS
TRX0000526,0535027729,SEC00037,8/17/2025,8/19/2025,4635,385.28,1785772.8,Settled,GBP
TRX0000527,8925395882,SEC00125,10/16/2024,10/18/2024,667,385.32,257008.44,Settled,AUD
TRX0000528,2259415355,SEC00105,6/30/2025,7/2/2025,2597,49.84,129434.48,Settled,INR
TRX0000529,5918990428,SEC00099,12/21/2024,12/23/2024,4259,224.66,956826.94,Settled,INR
TRX0000530,3187696082,SEC00087,12/17/2024,12/19/2024,4252,439.83,1870157.16,Settled,USD
TRX0000531,9656872032,SEC00095,12/19/2024,12/20/2024,4583,164.58,754270.14,Settled,CLP
TRX0000532,9942717513,SEC00157,3/14/2025,3/16/2025,2339,251.84,589053.76,Settled,EUR
TRX0000533,9167685800,SEC00037,11/6/2024,11/8/2024,3042,207.29,630576.18,Settled,ZAR
TRX0000534,9527137831,SEC00164,7/9/2025,7/11/2025,3347,392.58,1313965.26,Settled,AUD
TRX0000535,5823297184,SEC00173,4/11/2025,4/13/2025,4190,263.7,1104903,Settled,COP
TRX0000536,4266101208,SEC00072,7/7/2025,7/9/2025,1583,464.87,735889.21,Settled,INR
TRX0000537,4145255693,SEC00093,10/24/2024,10/26/2024,1917,30.37,58219.29,Settled,EUR
TRX0000538,1212806224,SEC00058,4/18/2025,4/19/2025,62,256.61,15909.82,Settled,COP
TRX0000539,9079551984,SEC00149,12/15/2024,12/17/2024,1895,468.59,887978.05,Pending,JPY
TRX0000540,4145255693,SEC00068,8/4/2025,8/6/2025,1303,294.23,383381.69,Settled,EUR
TRX0000541,3961121170,SEC00085,6/1/2025,6/3/2025,2355,52.97,124744.35,Pending,EUR
TRX0000542,3191475196,SEC00117,9/11/2025,9/13/2025,1573,241.71,380209.83,Settled,USD
